# index, id, name, non_attrition, attrition, _pos
2830,558705,Rey Juan Carlos University,0,0,"array([-2.46590398,  6.10459245])"
2831,625159,Pacifica Graduate Institute,0,0,"array([-2.6600965 ,  5.63522281])"
2832,538831,Moscow State Institute of Theatre Art,0,0,"array([-1.51116639,  5.49547876])"
2833,546721,University of Guildford,0,0,"array([-1.73825895,  5.01104912])"
2834,689795,Ngagyur Samten Chockhorling Institute,0,0,"array([-1.4448654 ,  5.17584977])"
2835,556291,International Islamic University,0,0,"array([-2.85916807,  5.76361316])"
2836,689832,Pontifical Institute of Liturgy,0,0,"array([-1.54777227,  5.10693075])"
2837,544426,"Pontifical Oriental Institute, Rome, Italy",0,0,"array([-1.74536688,  5.84611443])"
2838,617530,Saint Paul University,0,0,"array([-1.3506776 ,  5.64201405])"
2839,555038,Ateneo of San Anselmo,0,0,"array([-1.35180425,  5.30339518])"
2840,557622,United Theological Seminary,0,0,"array([-1.84916212,  5.84219399])"
2841,557216,"University of Saint Michael's College, Toronto",0,0,"array([-1.5864554 ,  5.15999156])"
2842,555653,University Pontificia Salesiana Rom,0,0,"array([-1.30427472,  5.32144471])"
2843,555488,San Francisco Theological Seminary,0,0,"array([-1.29805409,  5.38138334])"
2844,555681,Weston Jesuit School of Theology,0,0,"array([-1.28738334,  5.43376395])"
2845,548571,Gujarat Technological University,0,0,"array([-2.5286075 ,  5.78120511])"
2846,241,Union Presbyterian Seminary,0,0,"array([-1.89957881,  5.88629895])"
2847,624708,Aquinas Institute of Theology,0,0,"array([-1.28971791,  5.47540429])"
2848,556040,"Golden Gate Baptist Theological Seminary, Simi Valley",0,0,"array([-1.27786558,  5.51543823])"
2849,548555,California Graduate School of Theology,0,0,"array([-1.2872931 ,  5.60518091])"
2850,548626,The School of Theology at Claremont,0,0,"array([-1.28867095,  5.56024768])"
2851,553514,Dropsie University,0,0,"array([-2.20664577,  6.30327181])"
2852,557199,"University of Papua, New Guinea",0,0,"array([-1.73872472,  6.21752345])"
2853,554777,University of The Free State,0,0,"array([-1.69074306,  6.20578873])"
2854,54,Dallas Theological Seminary,50,15,"array([-1.95967518,  5.75820951])"
2855,50,Concordia Seminary,11,3,"array([-2.00713482,  5.27985798])"
2856,557421,Covenant Theological Seminary,0,0,"array([-1.62137611,  5.06784443])"
2857,555221,George Fox Evangelical Seminary,0,0,"array([-1.86037582,  4.65329584])"
2858,548894,Pontifica Institute di Studi Arabi e d'Islamistica,0,0,"array([-2.09011913,  4.87014898])"
2859,555904,"Christ Seminary Seminex, St. Louis",0,0,"array([-1.74070925,  4.70770175])"
2860,364,Westminster Theological Seminary,9,1,"array([-1.98680343,  5.84792149])"
2861,415,Gerstner Sloan-Kettering Graduate School,0,0,"array([-2.27032245,  5.48647105])"
2862,555571,University Hassan II,0,0,"array([-2.20786413,  6.147454  ])"
2863,539086,Unversity of Bordeaux II,0,0,"array([-1.91434692,  4.86070105])"
2864,540146,Petrov Research Institute.,0,0,"array([-2.64986389,  6.05733885])"
2865,557905,Jawaharlal Nehru Medical College,0,0,"array([-1.63673824,  5.5406392 ])"
2866,633894,Lithuanian University of Health Sciences,0,0,"array([-1.67799736,  5.96883477])"
2867,554520,Allama Iqbal Medical College,0,0,"array([-2.39829094,  5.13002383])"
2868,558214,Autonomous University of Tamaulipas,0,0,"array([-2.73601407,  5.14804582])"
2869,689966,Koltzov Institute of Developmental Biology,0,0,"array([-1.67959893,  5.82751966])"
2870,545034,Goa University,0,0,"array([-2.75385803,  5.31070507])"
2871,556437,Mario Negri Institute for Pharmacological Research,0,0,"array([-1.89513129,  5.91205533])"
2872,553003,Toin University,0,0,"array([-1.67787848,  6.10345614])"
2873,557902,Higher Institute of Medical Sciences,0,0,"array([-2.04764547,  5.9775584 ])"
2874,557881,Universidad Central Del Este,0,0,"array([-2.56679035,  5.21520318])"
2875,558346,Lynchburg College,0,0,"array([-2.92632307,  5.54666974])"
2876,558653,Universidad Anahuac,0,0,"array([-2.11734989,  5.02630853])"
2877,558356,Morehouse College,0,0,"array([-2.85606991,  5.20799718])"
2878,558731,Universidad Nacional de Trujillo,0,0,"array([-2.80842379,  5.76593681])"
2879,558126,"MRC Institute of Hearing Research, Nottingham",0,0,"array([-1.62792727,  5.80253287])"
2880,556105,Illinois Wesleyan University,0,0,"array([-2.02713087,  6.25307246])"
2881,557309,"Wilkes University, Wilkes-Barre",0,0,"array([-1.87871835,  5.69753994])"
2882,690170,Saint Petersburg Academy of Sciences,0,0,"array([-2.95897267,  5.53434177])"
2883,690050,Universiti Teknologi Malaysia,0,0,"array([-2.30598127,  6.26286196])"
2884,614409,Carlow University,0,0,"array([-1.6488335 ,  4.93872551])"
2885,557856,Frontier Nursing University,0,0,"array([-1.81249222,  5.54797027])"
2886,556084,Highland University,0,0,"array([-2.5428006 ,  4.84621266])"
2887,557109,University of Brasilia,0,0,"array([-1.60476527,  6.04786021])"
2888,556715,Regis College,0,0,"array([-2.14381724,  5.06403499])"
2889,557244,"University of the Orange Free State, Bloemfontein",0,0,"array([-1.68582255,  5.41316046])"
2890,555494,Southern Connecticut State University,0,0,"array([-2.8946723 ,  5.61390795])"
2891,558379,Saint Peter's University,0,0,"array([-2.40336381,  4.82893153])"
2892,557469,Indiana Wesleyan University,0,0,"array([-2.34120777,  4.73494854])"
2893,557987,University of Southern Indiana,0,0,"array([-2.41634852,  5.85734528])"
2894,557207,"University of Portland, Portland, Oregon",0,0,"array([-2.70009536,  5.99425781])"
2895,540062,Trident University,0,0,"array([-2.47170885,  6.13596325])"
2896,555813,Bellarmine University,0,0,"array([-2.82720006,  5.67945774])"
2897,557310,William Carey University,0,0,"array([-1.98568495,  5.2064559 ])"
2898,554662,Otterbein University,0,0,"array([-1.63476265,  5.84954743])"
2899,532,Robert Morris,0,0,"array([-2.16006267,  5.08670858])"
2900,554556,Daemen College,0,0,"array([-1.57246521,  5.02178138])"
2901,557404,Belmont University,0,0,"array([-1.82412873,  5.81211743])"
2902,615045,Walsh University,0,0,"array([-2.09263427,  4.89970338])"
2903,558958,Maryville University,0,0,"array([-2.35580129,  5.98216564])"
2904,558076,College of Saint Mary,0,0,"array([-1.82904252,  5.06860325])"
2905,559992,Touro University of Nevada,0,0,"array([-2.28950668,  5.91346868])"
2906,543632,Pacific School of Dentistry,0,0,"array([-1.8457604 ,  5.96549212])"
2907,554776,University of St. Francis,0,0,"array([-2.3024977 ,  5.95578373])"
2908,615063,Western New Mexico University,0,0,"array([-2.62021975,  6.08179267])"
2909,558123,Middle Tennessee School of Anesthesia,0,0,"array([-1.84983899,  4.73026463])"
2910,550885,Delta State University,0,0,"array([-1.88367242,  5.00712479])"
2911,558607,St. Catherine University,0,0,"array([-2.15061885,  6.28126685])"
2912,555759,"American Sentinel University, Denver, Colorado",0,0,"array([-2.48459988,  5.77915443])"
2913,554527,Ashland University,0,0,"array([-2.03621886,  5.06617795])"
2914,557885,Ursuline College,0,0,"array([-2.62878927,  6.22685524])"
2915,555957,"Dominion University, Urban",0,0,"array([-2.57176144,  6.25568931])"
2916,614631,Lenoir-Rhyne University,0,0,"array([-2.97964066,  5.4646157 ])"
2917,614540,Georgia College and State University,0,0,"array([-2.94638577,  5.24378616])"
2918,558136,Radford University,0,0,"array([-2.9669598 ,  5.28129306])"
2919,558210,Valdosta State University,0,0,"array([-1.61412962,  5.62922543])"
2920,558650,Virginia University of Lynchburg,0,0,"array([-2.96986013,  5.57060372])"
2921,559767,Catholic University of Paris,0,0,"array([-2.58412568,  5.23088929])"
2922,555952,Dickinson College,0,0,"array([-2.70846204,  5.79428689])"
2923,547548,Russian Orthodox Theological Seminary and Academy,0,0,"array([-1.49467477,  5.30950635])"
2924,546020,Universite Catholique de Lyon.,0,0,"array([-1.88642924,  4.84295646])"
2925,555824,"Biblical Institute, Rome",0,0,"array([-1.44231368,  5.11050435])"
2926,556294,International School of Modena,0,0,"array([-1.63421907,  5.23207276])"
2927,557486,Interdenominational Theological Center,0,0,"array([-2.76902846,  5.77463645])"
2928,558821,Rhodes College,0,0,"array([-2.2595113 ,  6.22120205])"
2929,412,Brite Divinity School,3,1,"array([-2.01019633,  5.69144557])"
2930,689926,Academia Alphonsianum,0,0,"array([-1.88456649,  5.94152862])"
2931,555886,"Centre Sevres, Paris",0,0,"array([-1.72110755,  6.16548918])"
2932,144,New Orleans Baptist Theological Seminary,67,23,"array([-1.85037749,  5.42123726])"
2933,690168,Jesuit Philosophisch-Theologische Hochschule St. Georgen,0,0,"array([-1.64344438,  6.13893521])"
2934,557606,"St. Paul's College-Seminary, Gbarnga, Liberi",0,0,"array([-1.56888969,  6.05551442])"
2935,78,Garrett Evangelical Theological Seminary,0,0,"array([-2.25618831,  5.70072855])"
2936,558207,London School of Theology,0,0,"array([-1.78774329,  6.26463783])"
2937,556424,Maharishi Vedic Science,0,0,"array([-1.34964137,  5.03843214])"
2938,557231,University of St. Mary of the Lake,0,0,"array([-1.77001656,  4.66957593])"
2939,555668,Wesley Theological Seminary,0,0,"array([-1.54746276,  6.1048093 ])"
2940,555382,Midwestern Baptist Theological Seminary,0,0,"array([-1.66138254,  5.85067638])"
2941,555159,Denver Seminary,0,0,"array([-2.33749727,  6.06694004])"
2942,512,Trinity International,0,0,"array([-1.75072536,  6.25929416])"
2943,555227,Gordon-Conwell Theological Seminary,0,0,"array([-1.79767381,  6.13460276])"
2944,557306,Whittier College,0,0,"array([-2.4538534 ,  5.93001126])"
2945,191,Southeastern Baptist Theological Seminary,39,20,"array([-1.96369872,  5.66436915])"
2946,134,Mid-America Baptist Theological Seminary,23,7,"array([-1.78681864,  5.47917949])"
2947,556639,Oxford Centre for Mission Studies,0,0,"array([-1.35506757,  5.80195632])"
2948,614936,Sullivan University,0,0,"array([-1.21398545,  5.33763271])"
2949,555499,Southwestern Seminary,0,0,"array([-1.45976657,  6.03760927])"
2950,690149,University of Gloucestershire,0,0,"array([-1.91188596,  6.32886249])"
2951,557401,Baptist University,0,0,"array([-1.89900371,  6.03518764])"
2952,690023,Seminario Teologico Centroamericano,0,0,"array([-1.63529874,  6.2516791 ])"
2953,557454,Grace College & Theological Seminary,0,0,"array([-1.5805941 ,  6.21000782])"
2954,555905,Christian Bible College of Louisiana,0,0,"array([-1.25239562,  5.35496568])"
2955,690104,Instituto Superior de Estudios Teológicos,0,0,"array([-2.81331994,  6.06197012])"
2956,32,Calvin Theological Seminary,3,1,"array([-2.15265554,  5.77781105])"
2957,622062,Free University of Bozen-Bolzano,0,0,"array([-2.16825065,  6.39002827])"
2958,553365,Reformed Theological Seminary,0,0,"array([-1.74788442,  6.35526753])"
2959,556349,Kiev Medical University,0,0,"array([-1.52169091,  5.2875233 ])"
2960,555992,Federal University of Ceara,0,0,"array([-2.17066919,  6.07561562])"
2961,558363,Notre Dame de Namur University,0,0,"array([-1.54230155,  5.51349053])"
2962,555944,Dayanand Medical College,0,0,"array([-2.66783749,  5.46815775])"
2963,557213,University of Rosario,0,0,"array([-2.40039507,  5.83838629])"
2964,555366,Marmara University,0,0,"array([-2.20675385,  5.83000819])"
2965,556830,Shantou University Medical College,0,0,"array([-2.10548896,  4.72633718])"
2966,555338,Lariboisiere St Louis MS,0,0,"array([-2.24523931,  4.76665922])"
2967,555375,Medical Academy,0,0,"array([-2.04300164,  4.73243255])"
2968,557604,St. Luke's Roosevelt Hospital Center,0,0,"array([-2.35759165,  5.00589656])"
2969,558051,University of Medicine and Pharmacy of Targu Mures,0,0,"array([-1.49448141,  5.27109331])"
2970,690076,National School of Public Health/Oswaldo Cruz Foundation,0,0,"array([-2.66309979,  5.02809559])"
2971,557487,Islamic Azad University,0,0,"array([-2.59023288,  4.95602599])"
2972,555264,Instit De Medicina Si Farmacie,0,0,"array([-1.53280999,  5.3759716 ])"
2973,557488,Iwate University Japan,0,0,"array([-2.05933556,  5.06732855])"
2974,556713,Rawalpindi Medical College,0,0,"array([-2.05670291,  5.10114761])"
2975,555976,Erciyes University,0,0,"array([-1.83251128,  4.93714576])"
2976,671718,University of Medical Sciences and Technology,0,0,"array([-2.43222784,  5.03930053])"
2977,669124,NEOMED Institute,0,0,"array([-2.75857453,  5.11195754])"
2978,554254,University of Panama,0,0,"array([-2.33227259,  4.82885719])"
2979,556466,Medical University Of Pecs,0,0,"array([-1.89177505,  5.10983108])"
2980,637365,"National Cancer Institute, Bethesda",0,0,"array([-2.83280725,  5.18431281])"
2981,555026,"American University of the Caribbean, Miami",0,0,"array([-2.69389608,  5.61128729])"
2982,556451,Max Delbruck Center,0,0,"array([-2.82711029,  5.22648297])"
2983,558965,Sri Devaraj Urs Medical College,0,0,"array([-2.73844679,  5.48093551])"
2984,557520,Maulana Azad Medical College,0,0,"array([-2.25448597,  5.87649527])"
2985,622167,University of Kashan,0,0,"array([-1.46090782,  5.41927784])"
2986,556046,"Government Medical College, Mysore University, India",0,0,"array([-2.40575224,  5.92361645])"
2987,689910,Kishinev State Medical Institute,0,0,"array([-2.64555626,  5.97045159])"
2988,555289,Institute of Medical Sciences Varanasi,0,0,"array([-1.79884943,  5.9525375 ])"
2989,614730,National University of Health Sciences,0,0,"array([-2.59228338,  5.27240147])"
2990,690058,Ege University,0,0,"array([-2.54545299,  4.99760757])"
2991,558619,University of Saint Joseph,0,0,"array([-2.36103432,  6.09472434])"
2992,690109,Pandit Bhagwat Dayal Sharma Post Graduate Institute of Medical Sciences,0,0,"array([-2.63690847,  5.13068749])"
2993,555993,Federal University of Goias,0,0,"array([-2.83263248,  5.78006303])"
2994,555028,Annaba Medical School of Algeria,0,0,"array([-2.74035888,  5.7756239 ])"
2995,556421,Madras Medical College,0,0,"array([-2.00944675,  5.17685688])"
2996,558124,Moscow Institute of Biomedical Sciences,0,0,"array([-1.94659154,  6.10620803])"
2997,689991,Oxford Brookes,0,0,"array([-2.42089978,  6.04932103])"
2998,559730,Allegheny University of the Health Sciences,0,0,"array([-1.49827544,  5.38534642])"
2999,555231,Government Medical College,0,0,"array([-2.61135271,  5.53614719])"
3000,689995,Guangzhou University of Chinese Medicine,0,0,"array([-2.55358786,  5.85251004])"
3001,690028,Moscow Medical Academy,0,0,"array([-1.97547825,  6.20289052])"
3002,557997,M.S. Ramaiah Medical College,0,0,"array([-1.70322253,  5.95372146])"
3003,557863,University of Colombo,0,0,"array([-2.223445  ,  5.95208411])"
3004,557938,Evangelical University of Parana,0,0,"array([-2.19072362,  6.16378888])"
3005,541776,Medical University Szeged,0,0,"array([-1.59647917,  5.06750018])"
3006,540798,North Ossetian State Medical Academy,0,0,"array([-2.45841021,  4.83967263])"
3007,619835,Punjabi University,0,0,"array([-2.77345912,  5.1617575 ])"
3008,621223,Inner Mongolia University,0,0,"array([-2.7118857 ,  4.94633239])"
3009,555891,Charing Cross and Westminster Medical Schools,0,0,"array([-2.49628489,  5.86065045])"
3010,558048,Universidad Nacional Pedro Henriquez Urena,0,0,"array([-2.62664479,  5.26053953])"
3011,651719,Inner Mongolia Medical University,0,0,"array([-1.51976587,  5.56833199])"
3012,555989,"Far Eastern University, Philippines",0,0,"array([-1.6915634 ,  5.77856542])"
3013,556445,Masaryk/Purkinje University Brno,0,0,"array([-1.4649193 ,  5.45848188])"
3014,625628,Saint Petersburg State Pediatric Medical University,0,0,"array([-2.0374895 ,  5.03664763])"
3015,552723,University in Sweden,0,0,"array([-1.87340257,  6.02523802])"
3016,557156,University of Khartoum,0,0,"array([-2.56520308,  5.44414007])"
3017,556165,Institute of Biochemistry,0,0,"array([-2.64765886,  5.54947163])"
3018,541867,University of Shizuoka,0,0,"array([-1.54706607,  5.78244352])"
3019,557929,University of Balamand,0,0,"array([-2.20279918,  4.87493839])"
3020,556990,Tishreen University,0,0,"array([-1.84032354,  4.96369704])"
3021,614926,St. Louis College of Pharmacy,0,0,"array([-1.93042457,  5.28079659])"
3022,556446,Mashhad University of Medical Sciences,0,0,"array([-2.58316228,  5.86709697])"
3023,555001,Addis Ababa University,0,0,"array([-1.63928958,  5.73463827])"
3024,557677,University of Santo Amaro,0,0,"array([-2.755983  ,  5.33904394])"
3025,541415,Bejing Institute of Radiation Medicine,0,0,"array([-2.32820085,  4.76548803])"
3026,554628,Medical College of Alabama,0,0,"array([-2.88409325,  5.20655589])"
3027,690164,University Hospital of Recife Medical School,0,0,"array([-2.8983097,  5.2347954])"
3028,555376,Medical College Berhampur,0,0,"array([-2.60837258,  4.92951257])"
